investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004058,2025-03-03,119093,REDEMPTION,84644.00,Tamil Nadu,Chennai,T30,26-35,Male,22.5,Net Banking,Pending
INV001289,2025-03-03,119094,SIP,7072.00,Telangana,Hyderabad,T30,36-45,Male,31.3,Mandate,Verified
INV001384,2025-03-03,120842,REDEMPTION,299673.00,Maharashtra,Mumbai,T30,26-35,Female,16.0,Cheque,Verified
INV000849,2025-03-03,120843,LUMPSUM,188603.00,Delhi,Gurugram,T30,56+,Female,32.5,Mandate,Verified
INV004333,2025-03-03,119599,SIP,1853.00,Telangana,Hyderabad,T30,36-45,Female,14.8,Mandate,Verified
INV004216,2025-03-03,119599,SIP,26054.00,Karnataka,Bangalore,T30,26-35,Male,8.3,Net Banking,Verified
INV001804,2025-03-03,101207,SIP,405.00,Punjab,Amritsar,B30,26-35,Male,20.1,UPI,Verified
INV000831,2025-03-03,118636,SIP,5863.00,Punjab,Chandigarh,T30,36-45,Male,34.6,Mandate,Verified
INV000714,2025-03-03,100025,LUMPSUM,398697.00,Uttar Pradesh,Kanpur,B30,26-35,Female,23.8,Net Banking,Verified
INV002459,2025-03-03,102885,LUMPSUM,29788.00,Rajasthan,Udaipur,B30,18-25,Female,5.2,Net Banking,Pending
INV002387,2025-03-03,119095,SIP,553.00,Telangana,Hyderabad,T30,26-35,Male,13.1,Cheque,Verified
INV000147,2025-03-03,100016,SIP,2428.00,Rajasthan,Jaipur,T30,26-35,Male,15.7,Net Banking,Verified
INV003988,2025-03-03,125497,LUMPSUM,237742.00,Punjab,Amritsar,B30,26-35,Male,19.1,UPI,Verified
INV000066,2025-03-03,120843,SIP,25706.00,Haryana,Faridabad,B30,56+,Male,64.2,Mandate,Verified
INV003322,2025-03-03,120503,REDEMPTION,157332.00,Rajasthan,Jaipur,T30,26-35,Male,22.7,UPI,Verified
INV000980,2025-03-03,119599,SIP,55062.00,West Bengal,Kolkata,T30,18-25,Female,7.3,UPI,Pending
INV003073,2025-03-03,149323,SIP,1622.00,Punjab,Amritsar,B30,26-35,Male,11.9,Cheque,Verified
INV000341,2025-03-03,119599,SIP,17308.00,Delhi,New Delhi,T30,26-35,Male,19.6,Cheque,Verified
INV003341,2025-03-03,120507,SIP,8697.00,Rajasthan,Jaipur,T30,26-35,Male,23.0,Net Banking,Verified
INV004186,2025-03-03,148569,LUMPSUM,291789.00,Madhya Pradesh,Bhopal,B30,36-45,Female,41.9,Mandate,Verified
INV004157,2025-03-03,102885,SIP,1026.00,Madhya Pradesh,Indore,T30,36-45,Male,39.1,Cheque,Verified
INV004230,2025-03-03,120506,SIP,28058.00,Karnataka,Bangalore,T30,18-25,Female,7.4,UPI,Verified
INV000261,2025-03-03,119095,LUMPSUM,166474.00,Gujarat,Ahmedabad,T30,18-25,Male,3.5,UPI,Verified
INV003074,2025-03-03,119551,SIP,3561.00,Haryana,Faridabad,B30,26-35,Male,8.3,UPI,Verified
INV002764,2025-03-03,118634,SIP,2432.00,Madhya Pradesh,Bhopal,B30,36-45,Male,40.8,UPI,Verified
INV000930,2025-03-03,125498,SIP,2980.00,Rajasthan,Udaipur,B30,18-25,Female,4.1,Mandate,Pending
INV001235,2025-03-03,119551,SIP,24059.00,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Verified
INV000335,2025-03-03,148569,SIP,402.00,Maharashtra,Mumbai,T30,26-35,Male,11.6,UPI,Verified
INV004875,2025-03-03,101206,SIP,1085.00,West Bengal,Kolkata,T30,26-35,Male,25.0,Cheque,Verified
INV001473,2025-03-03,120844,LUMPSUM,80768.00,Delhi,Gurugram,T30,36-45,Male,29.1,Net Banking,Verified
INV002179,2025-03-03,149323,LUMPSUM,454769.00,Haryana,Gurugram,T30,26-35,Female,12.0,Net Banking,Verified
INV000580,2025-03-04,119599,REDEMPTION,424433.00,Uttar Pradesh,Agra,B30,56+,Male,31.8,Mandate,Verified
INV004401,2025-03-04,101208,SIP,451.00,Rajasthan,Udaipur,B30,26-35,Male,22.6,UPI,Verified
INV000458,2025-03-04,120842,SIP,2112.00,Rajasthan,Udaipur,B30,56+,Male,18.9,Net Banking,Verified
INV000038,2025-03-04,149323,SIP,7603.00,West Bengal,Kolkata,T30,56+,Female,22.4,UPI,Verified
INV001521,2025-03-04,120506,REDEMPTION,220792.00,Haryana,Faridabad,B30,18-25,Male,4.9,Mandate,Verified
INV003495,2025-03-04,120841,LUMPSUM,319303.00,West Bengal,Kolkata,T30,26-35,Female,22.9,Net Banking,Verified
INV003309,2025-03-04,120503,SIP,6370.00,Delhi,New Delhi,T30,26-35,Male,20.0,Mandate,Verified
INV002748,2025-03-04,149323,LUMPSUM,505062.00,Punjab,Amritsar,B30,26-35,Male,7.8,Mandate,Pending
INV001528,2025-03-04,119095,LUMPSUM,356132.00,Telangana,Hyderabad,T30,26-35,Female,20.7,Mandate,Verified
INV004463,2025-03-04,120505,SIP,7031.00,Karnataka,Bangalore,T30,26-35,Female,16.1,Net Banking,Verified
INV002741,2025-03-04,118636,SIP,2757.00,West Bengal,Kolkata,T30,26-35,Male,19.9,Net Banking,Verified
INV000570,2025-03-04,119094,SIP,2488.00,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Mandate,Verified
INV003698,2025-03-04,125497,LUMPSUM,221176.00,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,UPI,Verified
INV003670,2025-03-04,149322,SIP,4785.00,Punjab,Chandigarh,T30,36-45,Male,38.4,Cheque,Verified
INV003480,2025-03-04,149322,SIP,4958.00,Madhya Pradesh,Bhopal,B30,26-35,Male,24.4,Net Banking,Verified
INV000224,2025-03-04,125497,SIP,48361.00,Telangana,Hyderabad,T30,26-35,Male,23.6,Cheque,Verified
INV000323,2025-03-04,119092,LUMPSUM,477083.00,Telangana,Hyderabad,T30,26-35,Female,23.0,Mandate,Verified
INV000538,2025-03-04,101206,SIP,54863.00,West Bengal,Kolkata,T30,36-45,Male,26.5,Mandate,Verified
INV000662,2025-03-04,125498,LUMPSUM,329108.00,Gujarat,Surat,T30,36-45,Female,20.1,Net Banking,Verified
INV002639,2025-03-04,148568,SIP,585.00,Gujarat,Ahmedabad,T30,36-45,Male,20.7,Cheque,Verified
INV002006,2025-03-04,120843,REDEMPTION,118546.00,Punjab,Chandigarh,T30,26-35,Male,15.3,Net Banking,Verified
INV000024,2025-03-04,100025,SIP,3534.00,Delhi,Gurugram,T30,36-45,Female,27.0,Net Banking,Pending
INV003191,2025-03-04,120841,REDEMPTION,265715.00,Madhya Pradesh,Bhopal,B30,18-25,Female,6.8,Mandate,Verified
INV004824,2025-03-04,101206,LUMPSUM,75106.00,Uttar Pradesh,Agra,B30,26-35,Male,15.3,Cheque,Pending
INV003748,2025-03-04,100016,SIP,2469.00,Madhya Pradesh,Indore,T30,46-55,Male,66.4,Mandate,Verified
INV002893,2025-03-04,119120,LUMPSUM,403079.00,Telangana,Hyderabad,T30,56+,Male,69.4,Cheque,Verified
INV000395,2025-03-04,120504,SIP,501.00,Delhi,Noida,T30,18-25,Male,3.4,Cheque,Pending
INV004713,2025-03-04,120504,REDEMPTION,349428.00,West Bengal,Kolkata,T30,36-45,Female,50.6,Mandate,Verified
INV003855,2025-03-04,118632,REDEMPTION,98703.00,Haryana,Faridabad,B30,56+,Male,58.1,Cheque,Verified
INV001028,2025-03-04,102887,SIP,1997.00,Rajasthan,Jaipur,T30,46-55,Female,67.4,UPI,Verified
INV004250,2025-03-04,120503,SIP,21131.00,Haryana,Gurugram,T30,26-35,Female,6.4,Cheque,Verified
INV004606,2025-03-04,149323,SIP,1119.00,Gujarat,Surat,T30,36-45,Male,57.2,Net Banking,Pending
INV000202,2025-03-04,120507,SIP,26303.00,Haryana,Gurugram,T30,18-25,Male,4.1,UPI,Verified
INV001943,2025-03-04,118636,SIP,10750.00,West Bengal,Kolkata,T30,56+,Female,28.3,Mandate,Verified
INV004765,2025-03-04,148569,LUMPSUM,49602.00,Haryana,Gurugram,T30,26-35,Male,10.4,Net Banking,Pending
INV001623,2025-03-04,125497,REDEMPTION,434280.00,Gujarat,Surat,T30,26-35,Female,17.3,Mandate,Verified
INV003059,2025-03-04,149324,SIP,2298.00,Uttar Pradesh,Agra,B30,26-35,Male,18.4,Cheque,Verified
INV002724,2025-03-04,119120,SIP,47684.00,Rajasthan,Udaipur,B30,36-45,Male,26.3,Cheque,Verified
INV002658,2025-03-04,102887,LUMPSUM,235369.00,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Cheque,Verified
INV001124,2025-03-04,119094,REDEMPTION,413463.00,Madhya Pradesh,Indore,T30,36-45,Male,39.0,UPI,Verified
INV003089,2025-03-04,100033,REDEMPTION,120767.00,Uttar Pradesh,Agra,B30,26-35,Male,14.1,UPI,Verified
INV003637,2025-03-04,101208,SIP,5327.00,Telangana,Hyderabad,T30,36-45,Male,18.6,Mandate,Verified
INV000808,2025-03-04,120504,SIP,10545.00,Punjab,Chandigarh,T30,36-45,Male,34.9,UPI,Verified
INV003117,2025-03-04,149324,SIP,9512.00,Tamil Nadu,Chennai,T30,18-25,Female,6.7,Net Banking,Verified
INV003214,2025-03-04,101208,REDEMPTION,495965.00,Punjab,Chandigarh,T30,36-45,Male,18.2,Net Banking,Verified
INV002684,2025-03-04,120503,SIP,1075.00,Delhi,New Delhi,T30,36-45,Female,56.2,Net Banking,Verified
INV001612,2025-03-04,102886,SIP,6940.00,Haryana,Gurugram,T30,26-35,Female,12.0,UPI,Verified
INV003946,2025-03-04,120507,SIP,2338.00,Karnataka,Mysore,B30,26-35,Female,9.2,Cheque,Verified
INV000927,2025-03-04,118633,REDEMPTION,167465.00,West Bengal,Kolkata,T30,46-55,Male,80.9,Net Banking,Verified
INV000211,2025-03-04,102885,SIP,14923.00,Punjab,Chandigarh,T30,26-35,Male,17.0,Cheque,Verified
INV003534,2025-03-04,125498,SIP,2781.00,Madhya Pradesh,Indore,T30,46-55,Male,75.7,Cheque,Verified
INV000709,2025-03-04,125498,SIP,16258.00,Telangana,Hyderabad,T30,26-35,Female,13.6,Cheque,Verified
INV003084,2025-03-04,102885,SIP,52321.00,Haryana,Gurugram,T30,18-25,Female,6.3,Mandate,Verified
INV001617,2025-03-04,120503,SIP,1181.00,Maharashtra,Pune,T30,26-35,Male,8.6,Mandate,Verified
INV001467,2025-03-04,119095,LUMPSUM,351937.00,Punjab,Chandigarh,T30,36-45,Male,32.5,Net Banking,Verified
INV001602,2025-03-04,100016,LUMPSUM,165874.00,West Bengal,Kolkata,T30,36-45,Male,27.0,Mandate,Verified
INV004935,2025-03-04,148569,LUMPSUM,48658.00,Telangana,Hyderabad,T30,56+,Female,44.7,Mandate,Verified
INV000635,2025-03-04,119094,REDEMPTION,183874.00,Delhi,New Delhi,T30,18-25,Female,4.2,Net Banking,Verified
INV003541,2025-03-04,120505,SIP,3266.00,Punjab,Chandigarh,T30,26-35,Female,10.5,Mandate,Verified
INV004124,2025-03-05,120505,LUMPSUM,393177.00,Maharashtra,Nashik,B30,56+,Male,76.4,Net Banking,Verified
INV002750,2025-03-05,119599,SIP,1797.00,Madhya Pradesh,Bhopal,B30,36-45,Male,41.8,Mandate,Verified
INV002717,2025-03-05,149322,SIP,8241.00,Maharashtra,Nashik,B30,26-35,Female,24.8,UPI,Verified
INV003256,2025-03-05,118633,SIP,6651.00,Punjab,Amritsar,B30,46-55,Male,26.0,Net Banking,Verified
INV003480,2025-03-05,118633,LUMPSUM,527048.00,Madhya Pradesh,Bhopal,B30,26-35,Male,24.4,UPI,Verified
INV002734,2025-03-05,120505,SIP,952.00,Haryana,Faridabad,B30,26-35,Female,15.8,Net Banking,Verified
INV003480,2025-03-05,148569,SIP,4418.00,Madhya Pradesh,Bhopal,B30,26-35,Male,24.4,Cheque,Verified
INV003804,2025-03-05,119093,SIP,22708.00,Karnataka,Bangalore,T30,46-55,Male,81.9,Cheque,Verified
INV000711,2025-03-05,102887,SIP,4278.00,Karnataka,Bangalore,T30,56+,Male,28.3,UPI,Verified
INV000238,2025-03-05,118634,REDEMPTION,341749.00,Telangana,Hyderabad,T30,36-45,Male,26.3,Mandate,Pending
INV001772,2025-03-05,119092,SIP,11326.00,Telangana,Hyderabad,T30,36-45,Male,31.2,Mandate,Verified
INV002218,2025-03-05,149324,SIP,8720.00,Punjab,Amritsar,B30,36-45,Male,52.7,Cheque,Verified
INV002830,2025-03-05,100033,LUMPSUM,56547.00,Karnataka,Mysore,B30,56+,Male,72.2,Cheque,Verified
INV000046,2025-03-05,100025,SIP,510.00,Gujarat,Ahmedabad,T30,26-35,Female,24.5,Net Banking,Verified
INV002409,2025-03-05,125498,SIP,3219.00,Punjab,Amritsar,B30,18-25,Female,4.9,Net Banking,Verified
INV001914,2025-03-05,100025,REDEMPTION,106542.00,Delhi,Gurugram,T30,56+,Male,61.9,Cheque,Verified
INV001403,2025-03-05,149324,REDEMPTION,215815.00,Haryana,Gurugram,T30,46-55,Male,31.8,UPI,Verified
INV001234,2025-03-05,118635,SIP,836.00,Uttar Pradesh,Agra,B30,26-35,Male,24.4,Cheque,Verified
INV000010,2025-03-05,120844,LUMPSUM,425633.00,Maharashtra,Pune,T30,36-45,Male,13.6,Net Banking,Verified
INV002317,2025-03-05,119095,LUMPSUM,332902.00,Gujarat,Ahmedabad,T30,26-35,Male,18.1,Cheque,Verified
INV001602,2025-03-05,118633,LUMPSUM,336756.00,West Bengal,Kolkata,T30,36-45,Male,27.0,Cheque,Verified
INV003136,2025-03-05,119095,LUMPSUM,238142.00,Haryana,Gurugram,T30,56+,Male,34.4,Net Banking,Verified
INV002874,2025-03-05,118636,SIP,2243.00,Punjab,Chandigarh,T30,56+,Female,15.0,UPI,Pending
INV003686,2025-03-05,100025,SIP,47808.00,Gujarat,Surat,T30,18-25,Male,3.8,Mandate,Verified
INV000698,2025-03-05,118635,SIP,46027.00,Madhya Pradesh,Bhopal,B30,18-25,Male,7.1,Cheque,Verified
INV003308,2025-03-05,120505,SIP,29056.00,Telangana,Hyderabad,T30,56+,Male,58.2,Cheque,Verified
INV003423,2025-03-05,118632,SIP,1603.00,Delhi,Noida,T30,18-25,Female,3.2,UPI,Verified
INV000371,2025-03-05,102886,LUMPSUM,225393.00,Uttar Pradesh,Agra,B30,26-35,Male,14.6,Net Banking,Verified
INV000287,2025-03-05,119551,SIP,465.00,Uttar Pradesh,Kanpur,B30,56+,Female,15.9,Mandate,Verified
INV000074,2025-03-05,125497,SIP,17157.00,Rajasthan,Jaipur,T30,26-35,Female,8.4,Net Banking,Verified
INV002775,2025-03-05,120842,LUMPSUM,386762.00,Haryana,Faridabad,B30,18-25,Female,5.9,Mandate,Pending
INV001656,2025-03-05,119552,SIP,8826.00,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Net Banking,Verified
INV000109,2025-03-05,125498,SIP,454.00,Karnataka,Bangalore,T30,26-35,Female,15.0,Mandate,Verified
INV001570,2025-03-05,149323,REDEMPTION,110366.00,Maharashtra,Pune,T30,26-35,Male,16.0,UPI,Verified
INV002598,2025-03-05,119120,REDEMPTION,370298.00,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,Cheque,Verified
INV000722,2025-03-05,148567,REDEMPTION,282297.00,Punjab,Chandigarh,T30,26-35,Female,8.1,Cheque,Pending
INV001611,2025-03-05,119598,SIP,15247.00,West Bengal,Kolkata,T30,18-25,Female,7.4,Mandate,Verified
INV000813,2025-03-05,118636,LUMPSUM,395213.00,Telangana,Hyderabad,T30,46-55,Male,38.7,Mandate,Verified
INV001071,2025-03-05,119092,LUMPSUM,241355.00,Maharashtra,Nashik,B30,36-45,Male,56.7,Net Banking,Verified
INV003022,2025-03-05,120504,SIP,2552.00,Telangana,Hyderabad,T30,46-55,Male,60.2,Cheque,Pending
INV001778,2025-03-05,120507,SIP,5033.00,Maharashtra,Mumbai,T30,26-35,Male,9.7,Net Banking,Verified
INV000690,2025-03-05,119094,SIP,2239.00,Delhi,Gurugram,T30,46-55,Male,98.7,Net Banking,Verified
INV003392,2025-03-05,119095,SIP,957.00,West Bengal,Kolkata,T30,56+,Male,16.5,Cheque,Verified
INV004455,2025-03-05,118633,LUMPSUM,309458.00,Telangana,Hyderabad,T30,18-25,Female,3.5,UPI,Verified
INV004208,2025-03-05,148569,REDEMPTION,200857.00,West Bengal,Kolkata,T30,36-45,Male,53.3,Net Banking,Verified
INV000055,2025-03-05,118634,SIP,557.00,Karnataka,Bangalore,T30,26-35,Male,13.5,UPI,Verified
INV004525,2025-03-05,120843,REDEMPTION,420522.00,Haryana,Gurugram,T30,26-35,Male,11.4,UPI,Verified
INV001938,2025-03-05,120506,LUMPSUM,487894.00,Karnataka,Mysore,B30,26-35,Male,17.4,Net Banking,Verified
INV001547,2025-03-05,125498,SIP,1041.00,Tamil Nadu,Coimbatore,B30,36-45,Male,55.7,UPI,Verified
INV003765,2025-03-05,120843,SIP,2828.00,Uttar Pradesh,Kanpur,B30,26-35,Male,11.1,Cheque,Pending
INV002684,2025-03-05,119095,LUMPSUM,194285.00,Delhi,New Delhi,T30,36-45,Female,56.2,UPI,Verified
INV004081,2025-03-05,120841,SIP,26732.00,Karnataka,Bangalore,T30,46-55,Female,43.8,Cheque,Verified
INV002849,2025-03-05,101207,REDEMPTION,274726.00,Madhya Pradesh,Indore,T30,26-35,Male,21.3,Mandate,Pending
INV002488,2025-03-05,119599,SIP,5321.00,Delhi,Gurugram,T30,26-35,Male,12.2,Cheque,Verified
INV000851,2025-03-05,119552,LUMPSUM,366908.00,Tamil Nadu,Chennai,T30,36-45,Male,39.2,Net Banking,Verified
INV003524,2025-03-05,148569,LUMPSUM,269754.00,Telangana,Hyderabad,T30,36-45,Male,12.5,Cheque,Pending
INV004891,2025-03-05,149324,SIP,27904.00,Telangana,Hyderabad,T30,46-55,Female,83.5,Mandate,Verified
INV000413,2025-03-05,149322,SIP,538.00,Haryana,Gurugram,T30,36-45,Female,49.8,UPI,Pending
INV004196,2025-03-05,119551,SIP,2017.00,West Bengal,Kolkata,T30,46-55,Male,44.4,Mandate,Verified
INV002430,2025-03-05,120505,LUMPSUM,29631.00,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Cheque,Verified
INV000989,2025-03-05,120844,LUMPSUM,516783.00,Gujarat,Surat,T30,36-45,Male,16.1,Cheque,Verified
INV003462,2025-03-05,119551,REDEMPTION,364569.00,Rajasthan,Jaipur,T30,26-35,Female,24.3,UPI,Pending
INV003870,2025-03-05,148568,LUMPSUM,74543.00,West Bengal,Kolkata,T30,26-35,Male,15.0,Cheque,Verified
INV000982,2025-03-05,149322,SIP,1048.00,Gujarat,Ahmedabad,T30,36-45,Male,46.9,Mandate,Verified
INV004374,2025-03-05,120841,LUMPSUM,442714.00,Maharashtra,Nashik,B30,36-45,Female,16.5,UPI,Verified
INV003869,2025-03-05,119598,SIP,1613.00,Maharashtra,Mumbai,T30,18-25,Male,5.0,Cheque,Verified
INV004567,2025-03-05,119093,SIP,20395.00,Telangana,Hyderabad,T30,56+,Male,75.0,Mandate,Verified
INV000012,2025-03-05,119552,SIP,13290.00,Uttar Pradesh,Kanpur,B30,46-55,Male,51.6,Cheque,Verified
INV002553,2025-03-05,149323,REDEMPTION,145273.00,Gujarat,Ahmedabad,T30,36-45,Female,47.8,Net Banking,Pending
INV004583,2025-03-05,118634,SIP,1104.00,Maharashtra,Nashik,B30,26-35,Male,13.9,Net Banking,Verified
INV000341,2025-03-05,100025,SIP,2938.00,Delhi,New Delhi,T30,26-35,Male,19.6,Cheque,Verified
INV001983,2025-03-05,120505,LUMPSUM,82754.00,West Bengal,Kolkata,T30,36-45,Male,30.6,Mandate,Verified
INV004801,2025-03-05,120844,REDEMPTION,488323.00,Uttar Pradesh,Lucknow,T30,26-35,Male,13.2,Cheque,Verified
INV001342,2025-03-05,119095,SIP,57833.00,West Bengal,Kolkata,T30,26-35,Female,15.5,Net Banking,Verified
INV000182,2025-03-05,102885,REDEMPTION,39793.00,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Cheque,Verified
INV000262,2025-03-05,120506,LUMPSUM,177198.00,Telangana,Hyderabad,T30,36-45,Male,47.6,UPI,Pending
INV004240,2025-03-05,118633,SIP,8811.00,Maharashtra,Mumbai,T30,18-25,Male,7.1,UPI,Verified
INV003005,2025-03-05,100033,SIP,931.00,Punjab,Amritsar,B30,26-35,Male,24.5,UPI,Verified
INV000289,2025-03-06,120503,SIP,13050.00,Delhi,Gurugram,T30,36-45,Male,54.2,UPI,Verified
INV002922,2025-03-06,101208,REDEMPTION,534846.00,Punjab,Chandigarh,T30,18-25,Male,3.0,Mandate,Verified
INV000862,2025-03-06,119598,LUMPSUM,352461.00,Uttar Pradesh,Agra,B30,26-35,Female,24.4,Net Banking,Verified
INV004607,2025-03-06,120507,SIP,2615.00,Telangana,Hyderabad,T30,26-35,Female,7.0,Mandate,Verified
INV000860,2025-03-06,118635,SIP,22451.00,Madhya Pradesh,Bhopal,B30,36-45,Female,51.8,Mandate,Verified
INV000757,2025-03-06,120506,SIP,5346.00,Madhya Pradesh,Indore,T30,36-45,Male,25.4,Mandate,Verified
INV003191,2025-03-06,148569,LUMPSUM,218166.00,Madhya Pradesh,Bhopal,B30,18-25,Female,6.8,Cheque,Verified
INV004778,2025-03-06,119093,REDEMPTION,207996.00,Telangana,Hyderabad,T30,26-35,Female,14.4,Net Banking,Verified
INV000742,2025-03-06,125497,SIP,51121.00,Uttar Pradesh,Lucknow,T30,36-45,Male,27.4,Cheque,Verified
INV002973,2025-03-06,125497,REDEMPTION,285260.00,Uttar Pradesh,Kanpur,B30,26-35,Male,16.7,Cheque,Verified
INV003005,2025-03-06,118633,SIP,518.00,Punjab,Amritsar,B30,26-35,Male,24.5,UPI,Verified
INV004740,2025-03-06,120503,LUMPSUM,291030.00,Tamil Nadu,Chennai,T30,56+,Male,43.4,Cheque,Verified
INV003140,2025-03-06,120507,SIP,1829.00,West Bengal,Kolkata,T30,26-35,Male,16.9,Net Banking,Verified
INV004437,2025-03-06,120507,SIP,57739.00,Telangana,Hyderabad,T30,26-35,Male,13.7,Mandate,Verified
INV002325,2025-03-06,100025,SIP,2026.00,Rajasthan,Udaipur,B30,36-45,Male,48.8,Net Banking,Verified
INV003201,2025-03-06,101206,SIP,8664.00,Rajasthan,Jaipur,T30,36-45,Female,12.2,Cheque,Pending
INV002059,2025-03-06,149324,SIP,20816.00,Haryana,Faridabad,B30,46-55,Male,95.1,UPI,Verified
INV004589,2025-03-06,101208,REDEMPTION,164120.00,Gujarat,Ahmedabad,T30,36-45,Male,14.4,Cheque,Verified
INV004194,2025-03-06,118632,SIP,26154.00,Tamil Nadu,Chennai,T30,36-45,Female,25.3,UPI,Verified
INV001810,2025-03-06,125497,SIP,2585.00,Uttar Pradesh,Kanpur,B30,26-35,Female,10.1,Mandate,Verified
INV003444,2025-03-06,120506,SIP,3592.00,Telangana,Hyderabad,T30,36-45,Female,41.4,Net Banking,Verified
INV003060,2025-03-06,119599,REDEMPTION,496454.00,Rajasthan,Jaipur,T30,56+,Female,16.6,Net Banking,Verified
INV000618,2025-03-06,149322,SIP,4812.00,Madhya Pradesh,Indore,T30,26-35,Male,17.8,UPI,Verified
INV003477,2025-03-06,119551,SIP,5891.00,Delhi,Gurugram,T30,36-45,Female,23.1,Mandate,Verified
INV000629,2025-03-06,149324,LUMPSUM,151756.00,West Bengal,Kolkata,T30,46-55,Male,96.4,UPI,Verified
INV004509,2025-03-06,119551,SIP,2483.00,Uttar Pradesh,Lucknow,T30,26-35,Female,20.3,Cheque,Verified
INV004614,2025-03-06,148567,REDEMPTION,115075.00,Delhi,New Delhi,T30,18-25,Male,7.7,UPI,Verified
INV004192,2025-03-06,118633,SIP,4474.00,Maharashtra,Mumbai,T30,26-35,Male,17.1,Cheque,Verified
INV002012,2025-03-06,100016,SIP,1129.00,Telangana,Hyderabad,T30,36-45,Male,38.4,Mandate,Verified
INV000852,2025-03-06,148569,SIP,1954.00,Maharashtra,Nashik,B30,26-35,Female,18.1,Mandate,Verified
INV000354,2025-03-06,148569,REDEMPTION,299254.00,Telangana,Hyderabad,T30,26-35,Male,21.2,Mandate,Verified
INV002274,2025-03-06,100033,LUMPSUM,223640.00,Tamil Nadu,Coimbatore,B30,18-25,Female,6.9,Cheque,Verified
INV003332,2025-03-06,120505,SIP,1114.00,Uttar Pradesh,Kanpur,B30,46-55,Male,83.2,Mandate,Verified
INV002162,2025-03-06,102886,SIP,5652.00,Madhya Pradesh,Indore,T30,46-55,Male,40.2,Mandate,Verified
INV002983,2025-03-06,120503,REDEMPTION,139418.00,Karnataka,Mysore,B30,18-25,Male,6.2,Net Banking,Verified
INV002978,2025-03-06,149323,LUMPSUM,124785.00,Karnataka,Bangalore,T30,36-45,Male,43.5,UPI,Verified
INV003825,2025-03-06,148567,SIP,42947.00,Telangana,Hyderabad,T30,56+,Male,69.6,Cheque,Verified
INV002784,2025-03-06,119095,SIP,17389.00,Karnataka,Mysore,B30,26-35,Male,17.7,Net Banking,Pending
INV003920,2025-03-06,100016,SIP,547.00,Punjab,Chandigarh,T30,26-35,Male,20.3,Net Banking,Verified
INV004939,2025-03-06,119092,REDEMPTION,361846.00,Punjab,Amritsar,B30,18-25,Male,4.7,UPI,Verified
INV003918,2025-03-06,119551,SIP,1760.00,Madhya Pradesh,Indore,T30,56+,Male,51.2,Net Banking,Verified
INV002802,2025-03-06,149324,REDEMPTION,238503.00,Gujarat,Surat,T30,36-45,Female,32.8,Cheque,Verified
INV004009,2025-03-06,101206,SIP,20685.00,Gujarat,Ahmedabad,T30,18-25,Male,5.6,Net Banking,Verified
INV003956,2025-03-06,149322,SIP,14822.00,Punjab,Amritsar,B30,36-45,Male,32.3,Mandate,Verified
INV001272,2025-03-06,101208,LUMPSUM,247108.00,Gujarat,Ahmedabad,T30,18-25,Male,5.3,Cheque,Verified
INV001652,2025-03-06,120842,SIP,59756.00,Tamil Nadu,Chennai,T30,26-35,Female,12.7,Cheque,Verified
INV004846,2025-03-06,120503,SIP,2676.00,Rajasthan,Udaipur,B30,26-35,Male,9.2,Cheque,Verified
INV002434,2025-03-06,120506,SIP,2108.00,Uttar Pradesh,Agra,B30,26-35,Male,13.8,Mandate,Verified
INV002560,2025-03-06,118635,LUMPSUM,322758.00,Haryana,Faridabad,B30,26-35,Male,6.4,Mandate,Verified
INV002706,2025-03-06,118634,SIP,27603.00,Haryana,Faridabad,B30,46-55,Female,22.8,Mandate,Verified
INV004109,2025-03-06,119092,SIP,52927.00,Uttar Pradesh,Lucknow,T30,56+,Female,59.8,Cheque,Verified
INV003979,2025-03-06,101206,SIP,2395.00,Madhya Pradesh,Indore,T30,36-45,Male,44.4,UPI,Verified
INV004127,2025-03-06,119092,LUMPSUM,301467.00,Madhya Pradesh,Indore,T30,36-45,Female,27.3,Cheque,Verified
INV000971,2025-03-06,119551,LUMPSUM,281064.00,Maharashtra,Mumbai,T30,36-45,Male,42.2,Cheque,Verified
INV000030,2025-03-06,119094,SIP,2212.00,Delhi,Noida,T30,18-25,Female,5.1,Mandate,Pending
INV004970,2025-03-06,119599,SIP,3148.00,Maharashtra,Nashik,B30,36-45,Female,27.6,UPI,Verified
INV001299,2025-03-06,119092,SIP,858.00,Haryana,Faridabad,B30,26-35,Male,19.9,Mandate,Verified
